,State_ab,City,Zip_Code,Area_Code,Lat,Lon,Mean,Median,Stdev,Households,Mean-Binned,Median-Binned,MeanLow,MeanMedium,MeanHigh,MedianLow,MedianMedium,MedianHigh
4293,IL,Effingham,62401,217,39.183431,-88.65320899999999,-0.8500404396512651,-0.6411210266580106,52912.122713736+0i,80,MeanLow,MedianLow,1,0,0,1,0,0
4294,IL,Sidell,61876,217,39.909721000000005,-87.823604,-0.06229887767259608,-0.37721767042458126,94047.0202180209+0i,233,MeanMedium,MedianMedium,0,1,0,0,1,0
4295,IL,Teutopolis,62467,217,39.225473,-88.494659,-0.20433281165697947,-0.3582191154976234,77133.7844381869+0i,142,MeanMedium,MedianMedium,0,1,0,0,1,0
4296,IL,Tunnel Hill,62972,618,37.467445,-88.757879,-1.1684711035614428,2.2807398451811984,35208.5938506535+0i,21,MeanLow,MedianHigh,1,0,0,0,0,1
4297,IL,Skokie,60076,847,42.03597,-87.739994,1.226909547539958,0.25357662742185333,161387.695363856+0i,22787,MeanMedium,MedianMedium,0,1,0,0,1,0
4298,IL,Greenville,62246,618,38.894565,-89.340002,0.27785507516657937,-0.5013796923490583,131958.887515223+0i,69,MeanMedium,MedianMedium,0,1,0,0,1,0
4299,IL,Smithton,62285,618,38.414308,-89.990084,0.674978410855382,-0.0678694723992468,130498.68225628+0i,1399,MeanMedium,MedianMedium,0,1,0,0,1,0
4300,IL,Somonauk,60552,815,41.634747,-88.687476,1.3413286147174945,0.5403329574483119,162784.895796729+0i,126,MeanMedium,MedianMedium,0,1,0,0,1,0
4301,IL,South Barrington,60010,847,42.088992,-88.157184,3.0278308932800027,1.6972554305134775,227569.238788214+0i,1523,MeanHigh,MedianHigh,0,0,1,0,0,1
4302,IL,South Chicago Heights,60411,708,41.483406,-87.637201,-0.7222913036731868,-0.6661623156782286,65078.0731867528+0i,1449,MeanLow,MedianLow,1,0,0,1,0,0
4303,IL,Springfield,62703,217,39.756021999999994,-89.651114,-0.3426758153257108,-0.5517482434021383,85038.4439275384+0i,855,MeanMedium,MedianLow,0,1,0,1,0,0
4304,IL,Jacksonville,62650,217,39.699237,-90.223919,0.19996719854058317,-0.30455565799451473,111002.157251776+0i,1623,MeanMedium,MedianMedium,0,1,0,0,1,0
4305,IL,South Roxana,62087,618,38.820837,-90.065079,-0.6438193400886191,-0.5606507076218384,63019.8500522293+0i,866,MeanMedium,MedianLow,0,1,0,1,0,0
4306,IL,Sparland,61565,309,41.029609,-89.44118,-0.33580146577097836,-0.538170742106171,83817.5380427412+0i,159,MeanMedium,MedianLow,0,1,0,1,0,0
4307,IL,Riverton,62561,217,39.866168,-89.545859,0.6579738261839343,-0.10233543722747136,129158.997799853+0i,274,MeanMedium,MedianMedium,0,1,0,0,1,0
4308,IL,East Peoria,61611,309,40.817254,-89.531924,0.05748656492812903,-0.3148755536681895,105033.923506108+0i,198,MeanMedium,MedianMedium,0,1,0,0,1,0
4309,IL,Springfield,62703,217,39.791063,-89.644572,0.7344752368548394,-0.09991088342462007,141647.62474355+0i,50575,MeanMedium,MedianMedium,0,1,0,0,1,0
4310,IL,Spring Valley,61362,815,41.322936999999996,-89.183353,0.18441229541639026,-0.3567395159974219,116388.022636857+0i,2357,MeanMedium,MedianMedium,0,1,0,0,1,0
4311,IL,Carlinville,62626,217,39.350198,-89.78385,-0.6228757901363332,-0.44305363137892795,61779.3890702575+0i,73,MeanMedium,MedianMedium,0,1,0,0,1,0
4312,IL,Staunton,62088,618,39.011668,-89.790737,-0.060192976463928564,-0.3400038779531252,98048.5243201261+0i,2360,MeanMedium,MedianMedium,0,1,0,0,1,0
4313,IL,Steger,60475,708,41.472248,-87.61770600000001,-0.1420440062180735,-0.38963884606072713,94037.8557937014+0i,1571,MeanMedium,MedianMedium,0,1,0,0,1,0
4314,IL,Sterling,61081,815,41.799668,-89.69515,-0.19346632693428906,-0.4984080597394098,97099.622459757+0i,6129,MeanMedium,MedianMedium,0,1,0,0,1,0
4315,IL,Strasburg,62465,217,39.263979,-88.630123,0.08228888858138712,-0.35496150987533087,107923.754975057+0i,313,MeanMedium,MedianMedium,0,1,0,0,1,0
4316,IL,Stillman Valley,61084,815,42.10411,-89.179978,0.7812419600665382,-0.02937501817551548,140404.066939918+0i,416,MeanMedium,MedianMedium,0,1,0,0,1,0
4317,IL,Carrier Mills,62917,618,37.621542,-88.704066,-0.16750710872493293,-0.14589037041407693,86422.5405701433+0i,60,MeanMedium,MedianMedium,0,1,0,0,1,0
4318,IL,Stone Park,60165,708,41.903236,-87.880701,0.09281984344530676,-0.28765838303002805,108066.510734426+0i,1305,MeanMedium,MedianMedium,0,1,0,0,1,0
4319,IL,Oblong,62449,618,38.996677000000005,-87.83328,-0.5629550362286206,2.2807398451811984,64683.6669946821+0i,79,MeanMedium,MedianHigh,0,1,0,0,0,1
4320,IL,Forrest,61741,815,40.653692,-88.399896,0.6938428536802183,-0.3896761468884633,148057.252590215+0i,54,MeanMedium,MedianMedium,0,1,0,0,1,0
4321,IL,Streator,61364,815,41.125178000000005,-88.830745,-0.1413468312610333,-0.4863474587713803,102385.733858948+0i,5196,MeanMedium,MedianMedium,0,1,0,0,1,0
4322,IL,Stronghurst,61480,309,40.746363,-90.909315,-0.18798079492437003,-0.46451404093647325,95071.9823481161+0i,355,MeanMedium,MedianMedium,0,1,0,0,1,0
4323,IL,Sugar Grove,60554,630,41.777407000000004,-88.446525,1.854097040770206,0.8212454911294365,181290.754044134+0i,3169,MeanMedium,MedianMedium,0,1,0,0,1,0
4324,IL,Lebanon,62254,618,38.595526,-89.7496,-0.15427400233329275,-0.3393200294446287,86822.6062211489+0i,204,MeanMedium,MedianMedium,0,1,0,0,1,0
4325,IL,Sumner,62466,618,38.715486,-87.866656,-0.19826020784868967,-0.6509435779618697,107583.405412856+0i,244,MeanMedium,MedianLow,0,1,0,1,0,0
4326,IL,Swansea,62226,618,38.55178,-89.987507,1.0207334010019504,0.12389408299242254,150023.20253418+0i,5343,MeanMedium,MedianMedium,0,1,0,0,1,0
4327,IL,Wilmington,60481,815,41.328004,-88.05404200000001,-0.6999135157058168,-0.5835782830703399,56558.2353285939+0i,33,MeanMedium,MedianLow,0,1,0,1,0,0
4328,IL,Pleasant Plains,62677,217,39.945725,-89.93661,-0.297949074778817,-0.4295755989569238,78915.6590886971+0i,170,MeanMedium,MedianMedium,0,1,0,0,1,0
4329,IL,Tamms,62988,618,37.241541,-89.27132900000001,-1.1359022123244484,-0.9346661073324528,45154.4141889568+0i,222,MeanLow,MedianLow,1,0,0,1,0,0
4330,IL,Hillsboro,62049,217,39.130764,-89.495067,0.08546121036670393,-0.3862444707367353,118200.292292092+0i,199,MeanMedium,MedianMedium,0,1,0,0,1,0
4331,IL,Colchester,62326,309,40.411218,-90.836061,-0.8909112172328022,-0.7504248855342451,0+33087.8946268438i,55,MeanLow,MedianLow,1,0,0,1,0,0
4332,IL,Thawville,60968,217,40.673446999999996,-88.113289,-0.5919103693431867,-0.5044756610511607,65252.7721492242+0i,74,MeanMedium,MedianMedium,0,1,0,0,1,0
4333,IL,Scott City,63780,573,37.212416,-89.45065699999999,-1.1453545059749708,-0.9786313496241563,31488.207048946+0i,117,MeanLow,MedianLow,1,0,0,1,0,0
4334,IL,Gages Lake,60030,847,42.369763,-88.00909200000001,2.3338957618078804,1.3782090172767378,203951.48833177+0i,433,MeanHigh,MedianHigh,0,0,1,0,0,1
4335,IL,Thompsonville,62890,618,37.911304,-88.76501800000001,-0.9353624839855337,-0.7288152726657552,51190.6518742812+0i,237,MeanLow,MedianLow,1,0,0,1,0,0
4336,IL,Thornton,60476,708,41.574149,-87.6193,-0.1187352342621997,-0.3503486408452907,93830.9601751789+0i,1067,MeanMedium,MedianMedium,0,1,0,0,1,0
4337,IL,Danville,61832,217,40.094736,-87.639042,-0.4590616237084923,-0.605797142791854,83061.130945141+0i,1209,MeanMedium,MedianLow,0,1,0,1,0,0
4338,IL,Pittsfield,62363,217,39.561128000000004,-90.723366,-1.4168463613949869,-0.9822246626960743,23921.7193027638+0i,9,MeanLow,MedianLow,1,0,0,1,0,0
4339,IL,Tinley Park,60487,708,41.568579,-87.80421700000001,1.9856000071459776,0.9344037688717423,185995.901204842+0i,2203,MeanMedium,MedianMedium,0,1,0,0,1,0
4340,IL,Toledo,62468,217,39.272387,-88.241628,-0.4751411284604251,-0.5155788741072951,66601.2864639233+0i,507,MeanMedium,MedianMedium,0,1,0,0,1,0
4341,IL,Toluca,61369,815,41.004431,-89.13387900000001,-0.15567581669994685,-0.46833115897480837,99351.7344479021+0i,560,MeanMedium,MedianMedium,0,1,0,0,1,0
4342,IL,Havana,62644,309,40.330362,-89.930612,-0.5288034354853614,2.2807398451811984,63532.1966140522+0i,32,MeanMedium,MedianHigh,0,1,0,0,0,1
4343,IL,Kincaid,62540,217,39.588244,-89.448566,-0.35764764819600947,-0.4364513848696252,70882.1545965193+0i,210,MeanMedium,MedianMedium,0,1,0,0,1,0
4344,IL,Pana,62557,217,39.386774,-88.959249,-0.5006836918708512,-0.513253789178407,73356.5339516406+0i,175,MeanMedium,MedianMedium,0,1,0,0,1,0
4345,IL,Tremont,61568,309,40.524851,-89.490607,0.6627970953931612,-0.14505731859463572,136296.064083907+0i,948,MeanMedium,MedianMedium,0,1,0,0,1,0
4346,IL,Cary,60013,847,42.196028999999996,-88.251203,2.815699112012698,2.2807398451811984,221486.94059971+0i,194,MeanHigh,MedianHigh,0,0,1,0,0,1
4347,IL,La Salle,61301,815,41.465701,-89.081542,0.4886805676880126,0.27167996248314297,106765.730938518+0i,102,MeanMedium,MedianMedium,0,1,0,0,1,0
4348,IL,Normal,61761,309,40.479323,-89.101516,1.1670608498672834,0.20886536857542637,152881.631058015+0i,683,MeanMedium,MedianMedium,0,1,0,0,1,0
4349,IL,Union,60180,815,42.231429,-88.544689,-0.14929510994863104,-0.20887903485122902,57982.9072185423+0i,175,MeanMedium,MedianMedium,0,1,0,0,1,0
4350,IL,Monee,60449,708,41.443818,-87.710988,-1.2938329892528095,2.2807398451811984,25524.2162366634+0i,85,MeanLow,MedianHigh,1,0,0,0,0,1
4351,IL,Urbana,61801,217,40.110126,-88.197323,0.4224761618422012,-0.28975966299249917,134264.181942986+0i,15578,MeanMedium,MedianMedium,0,1,0,0,1,0
4352,IL,Christopher,62822,618,38.017971,-89.043689,0.15806404359028625,-0.25305564850010415,110594.569263964+0i,270,MeanMedium,MedianMedium,0,1,0,0,1,0
4353,IL,Valmeyer,62295,618,38.305917,-90.298337,0.3258958959173376,-0.14672342223351814,107182.368177214+0i,471,MeanMedium,MedianMedium,0,1,0,0,1,0
4354,IL,Varna,61375,309,41.035246,-89.224316,-0.5868074907199969,-0.5870223928313133,64611.5114704804+0i,174,MeanMedium,MedianLow,0,1,0,1,0,0
4355,IL,Lake Villa,60046,847,42.405044000000004,-88.050163,-0.03495511863583464,-0.3893653066573285,94078.4347827378+0i,1034,MeanMedium,MedianMedium,0,1,0,0,1,0
4356,IL,Vergennes,62994,618,37.901933,-89.340158,-0.674144285548389,-0.6187032291885702,59992.4098329665+0i,95,MeanMedium,MedianLow,0,1,0,1,0,0
